Epoch,Loss,MRR,Hit@1,Hit@5,Hit@10,Hit@30,Hit@50,Hit@100
75,19.5761,0.0664,0.0213,0.0688,0.1400,0.3975,0.5200,0.5575
76,19.5733,0.0664,0.0213,0.0688,0.1412,0.3975,0.5200,0.5575
77,19.5705,0.0665,0.0213,0.0688,0.1412,0.3962,0.5200,0.5587
78,19.5677,0.0665,0.0213,0.0700,0.1400,0.3975,0.5200,0.5587
79,19.5648,0.0665,0.0213,0.0700,0.1400,0.3975,0.5200,0.5587
80,19.5620,0.0665,0.0213,0.0700,0.1412,0.3975,0.5200,0.5587
81,19.5591,0.0665,0.0213,0.0700,0.1412,0.3975,0.5200,0.5587
82,19.5561,0.0665,0.0213,0.0700,0.1412,0.3975,0.5200,0.5587
83,19.5532,0.0664,0.0213,0.0700,0.1412,0.3975,0.5200,0.5587
84,19.5502,0.0665,0.0213,0.0700,0.1412,0.3975,0.5200,0.5587
85,19.5471,0.0666,0.0213,0.0700,0.1412,0.3962,0.5212,0.5587
86,19.5441,0.0666,0.0213,0.0700,0.1412,0.3962,0.5212,0.5587
87,19.5410,0.0667,0.0213,0.0700,0.1412,0.3962,0.5212,0.5625
88,19.5379,0.0666,0.0213,0.0700,0.1412,0.3962,0.5212,0.5625
89,19.5348,0.0666,0.0213,0.0700,0.1412,0.3950,0.5212,0.5613
90,19.5316,0.0667,0.0213,0.0700,0.1412,0.3950,0.5212,0.5625
91,19.5284,0.0667,0.0213,0.0700,0.1412,0.3950,0.5212,0.5625
92,19.5251,0.0667,0.0213,0.0700,0.1400,0.3950,0.5212,0.5625
93,19.5219,0.0667,0.0213,0.0700,0.1412,0.3950,0.5212,0.5637
94,19.5186,0.0666,0.0213,0.0700,0.1412,0.3950,0.5212,0.5637
95,19.5153,0.0667,0.0213,0.0700,0.1412,0.3950,0.5225,0.5637
96,19.5119,0.0667,0.0213,0.0700,0.1412,0.3937,0.5225,0.5637
97,19.5085,0.0668,0.0213,0.0700,0.1412,0.3925,0.5225,0.5637
98,19.5051,0.0668,0.0213,0.0700,0.1412,0.3925,0.5225,0.5637
99,19.5016,0.0668,0.0213,0.0700,0.1437,0.3937,0.5238,0.5650
100,19.4981,0.0668,0.0213,0.0700,0.1450,0.3937,0.5238,0.5663
101,19.4946,0.0668,0.0213,0.0700,0.1450,0.3937,0.5238,0.5663
102,19.4910,0.0669,0.0213,0.0700,0.1462,0.3950,0.5238,0.5663
103,19.4874,0.0668,0.0213,0.0700,0.1462,0.3950,0.5238,0.5663
104,19.4837,0.0668,0.0213,0.0700,0.1462,0.3950,0.5238,0.5663
105,19.4801,0.0669,0.0213,0.0712,0.1462,0.3950,0.5262,0.5663
106,19.4763,0.0669,0.0213,0.0712,0.1462,0.3937,0.5262,0.5663
107,19.4726,0.0670,0.0213,0.0712,0.1462,0.3925,0.5262,0.5675
108,19.4688,0.0670,0.0213,0.0712,0.1462,0.3925,0.5262,0.5675
109,19.4649,0.0670,0.0213,0.0712,0.1462,0.3937,0.5262,0.5675
110,19.4610,0.0670,0.0213,0.0712,0.1462,0.3937,0.5262,0.5675
111,19.4571,0.0672,0.0213,0.0712,0.1462,0.3937,0.5262,0.5675
112,19.4531,0.0670,0.0213,0.0712,0.1450,0.3937,0.5262,0.5675
113,19.4491,0.0670,0.0213,0.0712,0.1450,0.3937,0.5262,0.5663
114,19.4450,0.0670,0.0213,0.0712,0.1450,0.3937,0.5262,0.5650
115,19.4409,0.0670,0.0213,0.0712,0.1437,0.3937,0.5262,0.5650
116,19.4368,0.0670,0.0213,0.0712,0.1437,0.3937,0.5262,0.5650
117,19.4326,0.0670,0.0213,0.0712,0.1425,0.3950,0.5262,0.5650
118,19.4283,0.0671,0.0213,0.0712,0.1425,0.3950,0.5262,0.5650
119,19.4241,0.0670,0.0213,0.0712,0.1437,0.3950,0.5262,0.5650
120,19.4197,0.0670,0.0213,0.0712,0.1437,0.3962,0.5275,0.5650
121,19.4153,0.0670,0.0213,0.0725,0.1437,0.3962,0.5275,0.5650
122,19.4109,0.0671,0.0213,0.0725,0.1437,0.3987,0.5275,0.5650
123,19.4064,0.0670,0.0213,0.0712,0.1437,0.4000,0.5275,0.5650
124,19.4019,0.0670,0.0213,0.0712,0.1437,0.4012,0.5275,0.5650
125,19.3973,0.0670,0.0213,0.0725,0.1437,0.4012,0.5275,0.5663
126,19.3926,0.0664,0.0200,0.0725,0.1437,0.4012,0.5275,0.5663
127,19.3879,0.0665,0.0200,0.0725,0.1437,0.4012,0.5275,0.5663
128,19.3832,0.0665,0.0200,0.0725,0.1437,0.4012,0.5275,0.5663
129,19.3784,0.0665,0.0200,0.0725,0.1437,0.4012,0.5275,0.5663
130,19.3735,0.0667,0.0200,0.0725,0.1437,0.4012,0.5275,0.5663
131,19.3686,0.0667,0.0200,0.0725,0.1437,0.4012,0.5275,0.5663
132,19.3636,0.0668,0.0200,0.0712,0.1437,0.4012,0.5288,0.5663
133,19.3585,0.0670,0.0200,0.0712,0.1437,0.4012,0.5288,0.5663
134,19.3534,0.0670,0.0200,0.0712,0.1437,0.4000,0.5288,0.5675
135,19.3483,0.0670,0.0200,0.0712,0.1437,0.4000,0.5288,0.5675
136,19.3431,0.0670,0.0200,0.0712,0.1437,0.4000,0.5275,0.5687
137,19.3377,0.0669,0.0200,0.0712,0.1450,0.4000,0.5275,0.5687
138,19.3324,0.0669,0.0200,0.0712,0.1437,0.4025,0.5275,0.5687
139,19.3269,0.0669,0.0200,0.0712,0.1437,0.4025,0.5275,0.5687
140,19.3214,0.0670,0.0200,0.0712,0.1437,0.4025,0.5275,0.5687
141,19.3158,0.0670,0.0200,0.0712,0.1437,0.4012,0.5275,0.5687
142,19.3101,0.0670,0.0200,0.0712,0.1437,0.4012,0.5300,0.5700
143,19.3044,0.0669,0.0200,0.0712,0.1437,0.4012,0.5300,0.5675
144,19.2985,0.0669,0.0200,0.0712,0.1437,0.4012,0.5300,0.5675
145,19.2926,0.0671,0.0200,0.0712,0.1437,0.4012,0.5300,0.5675
146,19.2866,0.0677,0.0213,0.0712,0.1437,0.4000,0.5300,0.5687
147,19.2805,0.0678,0.0213,0.0712,0.1437,0.4000,0.5300,0.5687
148,19.2743,0.0675,0.0213,0.0712,0.1437,0.4000,0.5300,0.5687
149,19.2681,0.0676,0.0213,0.0712,0.1450,0.4012,0.5300,0.5687
150,19.2617,0.0676,0.0213,0.0712,0.1437,0.4000,0.5288,0.5687
151,19.2553,0.0676,0.0213,0.0712,0.1437,0.3987,0.5288,0.5687
152,19.2487,0.0676,0.0213,0.0712,0.1462,0.4000,0.5288,0.5675
